RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,FINAL_EXEC_TIME,ID,GUARANTEES
1,2.3853193158000003,0.213607104,5,30,5,80,1658742364254,1658742334254,3,3.2,1,0,2397,165925228,1658742377292,215,4
1,2.3863128012000003,0.211842163,5,30,5,80,1658742369254,1658742339254,3,3.2,1,0,2402,168319922,1658742382303,216,4
1,2.3893083466,0.218201808,5,30,5,80,1658742374254,1658742344254,3,3.2,1,0,2407,168152850,1658742387311,217,4
1,2.3875070254,0.221125123,5,30,5,80,1658742379254,1658742349254,3,3.2,1,0,2412,165836613,1658742392293,218,4
1,2.3832081346,0.210827712,5,30,5,80,1658742384254,1658742354254,3,3.2,1,0,2417,167247980,1658742397293,219,4
1,2.382490991,0.213108926,5,30,5,80,1658742389254,1658742359254,3,3.2,1,0,2422,169486353,1658742402292,220,4
1,2.3787793686,0.218324404,5,30,5,80,1658742394254,1658742364254,3,3.2,1,0,2427,172266964,1658742407288,221,4
1,2.3792856706,0.225366748,5,30,5,80,1658742399254,1658742369254,3,3.2,1,0,2432,175255703,1658742412321,222,4
1,2.380578578,0.21404784699999999,5,30,5,80,1658742404254,1658742374254,3,3.2,1,0,2437,169451238,1658742417303,223,4
1,2.3806957157999995,0.219142347,5,30,5,80,1658742409254,1658742379254,3,3.2,1,0,2442,167280501,1658742422293,224,4
1,2.3803513426,0.21550776400000002,5,30,5,80,1658742414254,1658742384254,3,3.2,1,0,2447,169104319,1658742427290,225,4
1,2.3836323831999997,0.21114934600000002,5,30,5,80,1658742419254,1658742389254,3,3.2,1,0,2452,173571544,1658742432306,226,4
1,2.3791414931999997,0.215082704,5,30,5,80,1658742424254,1658742394254,3,3.2,1,0,2457,174445182,1658742437297,227,4
1,2.3796780088,0.217129953,5,30,5,80,1658742429254,1658742399254,3,3.2,1,0,2462,173430334,1658742442309,228,4
1,2.3784299402,0.21914577,5,30,5,80,1658742434254,1658742404254,3,3.2,1,0,2467,171507105,1658742447291,229,4
1,2.3844282606,0.233846947,5,30,5,80,1658742439254,1658742409254,3,3.2,1,0,2472,177625142,1658742452329,230,4
1,2.3843744358000003,0.213506064,5,30,5,80,1658742444254,1658742414254,3,3.2,1,0,2477,175009367,1658742457307,231,4
1,2.3845274904,0.218485982,5,30,5,80,1658742449254,1658742419254,3,3.2,1,0,2482,179343914,1658742462303,232,4
1,2.3827277033999996,0.211084329,5,30,5,80,1658742454254,1658742424254,3,3.2,1,0,2487,177826977,1658742467305,233,4
1,2.3870013697999997,0.237159779,5,30,5,80,1658742459254,1658742429254,3,3.2,1,0,2492,178568833,1658742472320,234,4
1,2.3806843306,0.212286583,5,30,5,80,1658742464254,1658742434254,3,3.2,1,0,2497,181031933,1658742477300,235,4
1,2.3798197789999995,0.216732374,5,30,5,80,1658742469254,1658742439254,3,3.2,1,0,2502,182331037,1658742482310,236,4
1,2.3809634486,0.218228176,5,30,5,80,1658742474254,1658742444254,3,3.2,1,0,2507,185439738,1658742487315,237,4
1,2.379467258,0.21497135499999998,5,30,5,80,1658742479254,1658742449254,3,3.2,1,0,2512,176403688,1658742492296,238,4
1,2.378501172,0.212543753,5,30,5,80,1658742484254,1658742454254,3,3.2,1,0,2517,182621030,1658742497319,239,4
1,2.3837684426,0.21349428499999998,5,30,5,80,1658742489254,1658742459254,3,3.2,1,0,2522,176734312,1658742502322,240,4
1,2.383497087,0.21786008899999998,5,30,5,80,1658742494254,1658742464254,3,3.2,1,0,2527,176766216,1658742507303,241,4
1,2.3849579014,0.21946969100000002,5,30,5,80,1658742499254,1658742469254,3,3.2,1,0,2532,179043304,1658742512316,242,4
1,2.3876318066,0.219709251,5,30,5,80,1658742504254,1658742474254,3,3.2,1,0,2537,180062085,1658742517313,243,4
1,2.38762658,0.21743140700000002,5,30,5,80,1658742509254,1658742479254,3,3.2,1,0,2542,182901187,1658742522319,244,4
1,2.3871598653999997,0.226423607,5,30,5,80,1658742514254,1658742484254,3,3.2,1,0,2547,185272549,1658742527329,245,4
1,2.3922277776,0.222099144,5,30,5,80,1658742519254,1658742489254,3,3.2,1,0,2552,184352418,1658742532336,246,4
1,2.3914433807999997,0.207871419,5,30,5,80,1658742524254,1658742494254,3,3.2,1,0,2557,188189421,1658742537321,247,4
1,2.3947712975999997,0.219523518,5,30,5,80,1658742529254,1658742499254,3,3.2,1,0,2562,184310217,1658742542334,248,4
