NUMBER_SENSORS,NUMBER_DETECTIONS,TOTAL_TIME,CARS_PER_SECOND_BY_SENSOR,CARS_PER_SECOND_TOTAL,FREQUENCY,TIME_DATA
32,1255,253.30093999862672,[1.313;1.219;1.313;1.406;1.25;1.156;1.188;1.063;1.188;1.313;1.25;1.219;1.281;1.063;1.094;1.25;1.219;1.438;1.188;1.469;1.219;1.25;1.344;0.969;1.188;1.219;1.344;1.313;1.156;1.313;0.969;1.063],1.2258437500000003,8,32
32,1299,660.5382230014801,[1.344;1.313;1.344;1.438;1.219;1.344;1.406;1.188;1.375;1.281;1.188;1.125;1.094;1.063;1.281;1.375;1.188;1.313;1.156;1.438;1.156;1.375;1.406;1.063;1.313;1.25;1.125;1.219;1.375;1.406;1.188;1.25],1.2687187499999997,8,32
32,1328,461.47694000053406,[1.375;1.25;1.5;1.406;1.313;1.406;1.313;1.438;1.469;1.5;1.438;1.313;1.094;1.031;1.031;1.094;1.156;1.344;1.375;1.219;1.125;1.344;1.375;1.188;1.344;1.313;1.281;1.375;1.313;1.219;1.188;1.375],1.2970312500000003,8,32
32,1321,511.5450709991455,[1.25;1.125;1.344;1.5;1.406;1.375;1.313;1.375;1.469;1.469;1.406;1.406;1.25;1.188;1.219;1.219;1.219;1.188;1.188;1.125;1.063;1.438;1.219;1.125;1.281;1.344;1.281;1.469;1.313;1.25;1.25;1.219],1.2901875,8,32
32,1325,730.9529839992523,[1.25;1.25;1.281;1.438;1.219;1.375;1.344;1.594;1.5;1.563;1.406;1.5;1.375;1.25;1.156;1.219;1.313;1.313;1.344;1.031;1.063;1.281;1.125;1.125;1.094;1.219;1.219;1.406;1.281;1.25;1.344;1.281],1.2940312499999997,8,32
32,1340,252.99475599861145,[1.25;1.219;1.344;1.375;1.219;1.219;1.281;1.406;1.344;1.5;1.5;1.594;1.594;1.406;1.375;1.344;1.5;1.25;1.219;1.125;1.313;1.438;1.219;1.25;1.094;1.188;1.188;1.344;1.156;1.156;1.281;1.188],1.3087187500000004,8,32
32,1347,667.365482000351,[1.25;1.313;1.188;1.375;1.313;1.094;1.406;1.219;1.188;1.281;1.313;1.438;1.5;1.531;1.5;1.563;1.531;1.656;1.438;1.344;1.25;1.281;1.313;1.313;1.125;1.406;1.125;1.406;0.969;1.063;1.281;1.125],1.3155624999999997,8,32
32,1367,265.4146499996185,[1.25;1.344;1.219;1.313;1.344;1.219;1.406;1.344;1.25;1.188;1.344;1.313;1.313;1.344;1.375;1.375;1.5;1.563;1.656;1.531;1.719;1.406;1.531;1.281;1.125;1.281;1.156;1.313;1.25;1.125;1.219;1.125],1.3350625,8,32
32,1385,257.82585799980166,[1.375;1.313;1.313;1.25;1.406;1.219;1.406;1.313;1.125;1.156;1.281;1.219;1.313;1.313;1.406;1.281;1.25;1.344;1.469;1.469;1.656;1.719;1.688;1.5;1.438;1.406;1.281;1.281;1.313;1.219;1.281;1.281],1.352625,8,32
32,1391,252.7,[1.375;1.281;1.281;1.25;1.563;1.313;1.469;1.406;1.219;1.125;1.375;1.313;1.125;1.219;1.25;1.281;1.156;1.344;1.5;1.313;1.344;1.344;1.563;1.563;1.531;1.563;1.594;1.344;1.406;1.344;1.344;1.375],1.3585312500000002,8,32
32,1383,268.66635899925234,[1.313;1.188;1.281;1.156;1.438;1.344;1.438;1.5;1.438;1.281;1.406;1.313;1.219;1.344;1.281;1.188;1.063;1.188;1.313;1.313;1.313;1.344;1.438;1.281;1.313;1.188;1.719;1.281;1.719;1.688;1.5;1.438],1.3508437500000001,8,32
32,1344,260.5264459991455,[1.313;1.25;1.281;1.094;1.406;1.219;1.375;1.375;1.344;1.219;1.438;1.438;1.406;1.469;1.188;1.25;1.094;1.344;1.156;1.219;1.063;1.281;1.281;1.313;1.344;1.156;1.5;1.156;1.469;1.625;1.469;1.469],1.312625,8,32
32,1303,641.0631350002288,[1.313;1.125;1.219;1.25;1.438;1.313;1.375;1.094;1.25;1.031;1.281;1.375;1.25;1.563;1.313;1.406;1.25;1.469;1.156;1.281;1.219;1.188;1.188;1.156;1.188;1.125;1.406;1.156;1.438;1.313;1.375;1.219],1.2725937499999997,8,32
32,1290,318.51955999946597,[1.313;1.219;1.219;1.313;1.281;1.219;1.344;1.281;1.344;1.281;1.125;1.156;1.063;1.406;1.219;1.438;1.344;1.656;1.313;1.281;1.281;1.219;1.25;1.094;1.156;1.188;1.281;1.031;1.344;1.313;1.313;1.031],1.259875,8,32
32,1310,256.89013599967956,[1.281;1.313;1.313;1.406;1.25;1.281;1.375;1.281;1.219;1.125;1.281;1.375;1.25;1.344;0.969;1.281;1.156;1.281;1.313;1.313;1.625;1.469;1.438;1.344;1.25;1.375;1.156;1.25;1.375;1.219;1.156;0.875],1.27934375,8,32
32,1352,506.1043940010071,[1.281;1.281;1.375;1.375;1.25;1.375;1.438;1.375;1.25;1.188;1.25;1.406;1.156;1.438;1.125;1.5;1.281;1.281;1.25;1.156;1.375;1.281;1.531;1.469;1.469;1.469;1.313;1.406;1.375;1.188;1.313;1.031],1.32034375,8,32
32,1342,264.39373800086975,[1.156;1.375;1.375;1.25;1.094;1.313;1.375;1.344;1.406;1.344;1.344;1.313;1.25;1.375;1.094;1.469;1.25;1.281;1.25;1.219;1.344;1.156;1.344;1.219;1.406;1.406;1.281;1.469;1.5;1.344;1.469;1.125],1.3106250000000002,8,32
32,1370,774.6177530002594,[1.188;1.469;1.406;1.188;1.188;1.313;1.344;1.25;1.375;1.313;1.375;1.469;1.313;1.5;1.125;1.469;1.375;1.188;1.375;1.406;1.406;1.219;1.219;1.281;1.281;1.406;1.125;1.594;1.594;1.313;1.406;1.344],1.33803125,8,32
32,1345,259.07416199874876,[1.281;1.406;1.188;1.156;1.344;1.438;1.25;1.188;1.25;1.188;1.094;1.313;1.25;1.5;1.344;1.469;1.438;1.281;1.281;1.438;1.344;1.313;1.344;1.313;1.344;1.156;1.156;1.313;1.344;1.313;1.5;1.5],1.31365625,8,32
32,1331,269.135093000412,[1.313;1.469;1.25;1.281;1.219;1.25;1.25;1.219;1.406;1.344;1.156;1.219;1.094;1.188;1.188;1.375;1.375;1.344;1.375;1.469;1.344;1.313;1.313;1.313;1.344;1.438;1.219;1.313;1.313;1.25;1.375;1.281],1.3,8,32
32,1314,245.5066730003357,[1.375;1.406;1.219;1.25;1.344;1.344;1.281;1.188;1.281;1.188;1.156;1.344;1.094;1.313;1.219;1.125;1.219;1.219;1.219;1.375;1.25;1.344;1.25;1.375;1.313;1.438;1.344;1.406;1.406;1.313;1.188;1.281],1.2833437500000002,8,32
32,1287,699.9513589992523,[1.375;1.281;1.094;1.313;1.219;1.469;1.25;1.313;1.406;1.125;1.156;1.156;1.188;1.25;1.125;1.094;1.188;1.219;1.094;1.219;1.094;1.281;1.344;1.344;1.313;1.156;1.313;1.313;1.313;1.438;1.375;1.406],1.2570000000000006,8,32
32,1279,675.2356040000916,[1.344;1.281;1.344;1.281;0.969;1.281;1.125;1.344;1.563;1.375;1.5;1.313;1.219;1.188;1.031;1.156;1.219;1.219;1.25;1.156;1.031;1.156;1.063;1.219;1.313;1.219;1.344;1.281;1.25;1.188;1.281;1.469],1.2491249999999998,8,32
32,1278,267.3780480003357,[1.375;1.219;1.188;1.063;1.125;1.531;1.219;1.313;1.25;1.25;1.344;1.313;1.438;1.531;1.344;1.344;1.219;1.219;1.188;1.125;1.094;1.188;0.969;1.188;1.125;1;1.25;1.313;1.313;1.313;1.219;1.375],1.2482812500000005,8,32
32,1296,271.5655419998169,[1.406;1.281;1.219;1.188;1;1.281;1.063;1.344;1.438;1.5;1.375;1.25;1.281;1.281;1.25;1.5;1.438;1.563;1.438;1.281;1.219;1.281;1.031;1.281;1.125;1.063;1.156;1.156;1.031;1.125;1.313;1.344],1.2656874999999999,8,32
32,1344,545.5919440002441,[1.375;1.281;1.281;1.156;1.156;1.375;1.188;1.156;1.219;1.406;1.313;1.5;1.5;1.469;1.438;1.563;1.219;1.406;1.469;1.5;1.563;1.469;1.188;1.531;1.188;1.281;1.281;1.25;1;1.063;1.063;1.156],1.31259375,8,32
32,1366,228.89168099975586,[1.375;1.313;1.281;1.156;1.281;1.375;1.281;1.156;1.281;1.344;1.125;1.219;1.313;1.406;1.563;1.563;1.344;1.531;1.313;1.375;1.375;1.406;1.313;1.594;1.313;1.438;1.375;1.406;1.281;1.344;1.125;1.125],1.3340625,8,32
32,1321,700.4950690002441,[1.375;1.25;1.25;1.281;1.156;1.313;1.125;0.938;1.25;1.281;1.188;1.281;1.281;1.219;1.156;1.281;1.094;1.406;1.344;1.469;1.469;1.375;1.344;1.469;1.406;1.406;1.313;1.344;1.25;1.406;1.281;1.281],1.2900625000000001,8,32
32,1313,217.63471699905395,[1.313;1.219;1.344;1.25;1.281;1.25;1.281;1.031;1.063;1.219;1.125;1.125;1.25;1.281;1.281;1.156;1;1.125;1.375;1.375;1.406;1.438;1.375;1.5;1.375;1.438;1.344;1.313;1.25;1.5;1.344;1.406],1.28228125,8,32
32,1335,448.4303850002289,[1.375;1.375;1.438;1.219;1.25;1.344;1.25;1.188;1.25;1.344;1.25;1;1.156;1.156;1.313;1.219;1.125;1.188;1.25;1.219;1.219;1.406;1.406;1.406;1.438;1.438;1.344;1.313;1.313;1.625;1.406;1.5],1.30384375,8,32
32,1301,252.11460900115966,[1.344;1.313;1.25;1.281;1.313;1.313;1.281;1.25;1.25;1.375;1.313;0.969;1.25;1.25;1.094;1.094;0.938;1.188;1.5;1.375;1.188;1.25;1.219;1.219;1.344;1.438;1.344;1.469;1.125;1.406;1.313;1.406],1.2706875000000002,8,32
32,1297,221.62172100067139,[1.25;1.344;1.406;1.313;1.281;1.188;1.188;1.313;1.313;1.594;1.375;1.063;1.344;1.188;1.156;1.063;1.063;1.094;1.313;1.188;1.219;1.406;1.219;1.188;1.219;1.344;1.125;1.313;1.25;1.344;1.469;1.406],1.26684375,8,32
32,1249,756.9044750003815,[1.281;1.313;1.313;1.219;1.188;1.156;1.25;1.375;1.281;1.344;1.281;1.125;1.438;1.375;1.219;1.281;1.156;1.156;1.063;0.938;1;1.219;1.125;1.063;1.156;1.281;1.156;1.344;1.219;1.25;1.188;1.281],1.2198125,8,32
32,1246,729.9904189987183,[1.25;1.25;1.25;1.25;1.219;1.063;1.281;1.344;1.281;1.406;1.25;1.156;1.406;1.25;1.219;1.25;1.406;1.375;1.281;1.125;1.25;0.969;0.938;0.844;1.094;1.281;1.156;1.219;1.125;1.156;1.313;1.281],1.2168125,8,32
32,1270,669.1882430000305,[1.188;1.406;1.281;1.313;1.219;1.25;1.219;1.281;1.188;1.375;1.188;1.375;1.375;1.156;1.281;1.375;1.469;1.25;1.188;1.219;1.469;1.25;1.313;1.156;1.031;1.156;0.875;1.031;1.156;1.125;1.25;1.281],1.2402812499999998,8,32
32,1280,273.3245120010376,[1.219;1.313;1.219;1.313;1.25;1.344;1.344;1.438;1.25;1.313;1.219;1.156;1.25;1.188;1.375;1.344;1.406;1.375;1.375;1.281;1.25;1.125;1.375;1.219;1.25;1.344;1.188;1.125;1.031;1;1.094;1.031],1.2501250000000002,8,32
32,1342,260.969045999527,[1.156;1.375;1.25;1.375;1.188;1.406;1.313;1.344;1.438;1.5;1.438;1.281;1.313;1.281;1.188;1.188;1.313;1.313;1.406;1.469;1.469;1.25;1.344;1.313;1.438;1.406;1.125;1.219;1.156;1.188;1.313;1.188],1.31075,8,32
32,1353,282.9218169994354,[1.094;1.406;1.25;1.344;1.375;1.531;1.188;1.281;1.406;1.406;1.438;1.438;1.406;1.313;1.313;1.313;1.125;1.188;1.313;1.219;1.219;1.375;1.469;1.531;1.438;1.375;1.25;1.438;1.25;1.219;1.219;1.156],1.3214375,8,32
16,0,88.38645899963379,[0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0],0,8,32
16,62,82.86526600074768,[0.156;0.063;0.156;0.125;0.219;0.125;0.156;0.156;0.031;0.188;0.063;0.188;0.031;0.063;0.125;0.094],0.12118749999999998,8,32
16,227,94.47872200012208,[0.531;0.375;0.563;0.5;0.531;0.625;0.656;0.5;0.281;0.406;0.406;0.531;0.313;0.344;0.25;0.281],0.44331249999999994,8,32
16,370,106.24628300094605,[0.75;0.625;0.875;0.781;0.844;1.031;0.938;0.938;0.719;0.719;0.531;0.719;0.563;0.563;0.5;0.469],0.7228125,8,32
16,540,113.95028599929809,[1.094;1.031;1.125;1.125;1.031;1.281;1.313;1.375;1.25;1.094;1.031;1;0.875;0.938;0.688;0.625],1.05475,8,32
16,643,110.08975899887085,[1.25;1.375;1.375;1.25;1.063;1.406;1.469;1.5;1.594;1.375;1.313;1.219;1.156;1.063;0.906;0.781],1.2559374999999997,8,32
16,624,110.73301199913026,[1.219;1.313;1.25;1.156;1.063;1.063;1.156;1.406;1.625;1.313;1.375;1.25;1.281;1.156;1.031;0.844],1.2188124999999999,8,32
16,657,121.85811800003052,[1.219;1.438;1.25;1.219;1.156;1.094;1.156;1.125;1.438;1.344;1.625;1.469;1.438;1.25;1.313;1],1.283375,8,32
16,662,117.22517199897766,[1.219;1.406;1.313;1.156;1.281;1.094;1.125;1.094;1.375;1.219;1.313;1.406;1.563;1.313;1.469;1.344],1.293125,8,32
16,644,104.56123600006103,[1.156;1.25;1.25;1.219;1.375;1.094;1.125;1.125;1.281;1.031;1.281;1.281;1.438;1.438;1.406;1.375],1.2578125000000002,8,32
16,663,114.91606699943543,[1.219;1.219;1.188;1.281;1.438;1.281;1.219;1.156;1.313;1.094;1.125;1.313;1.469;1.469;1.5;1.438],1.295125,8,32
16,656,107.10929500007629,[1.313;1.281;1.25;1.156;1.313;1.188;1.313;1.406;1.313;1.156;1.125;1.125;1.281;1.469;1.344;1.469],1.2813750000000004,8,32
16,609,103.34871300125123,[1.219;1.156;1.25;1.188;1.313;1.219;1.125;1.156;1.25;1.063;1.25;1.156;1;1.219;1.219;1.25],1.1895625,8,32
16,614,109.05978100013733,[1.188;1.219;1.281;1.219;1.25;1.25;1.094;0.969;1.125;1.188;1.313;1.313;1.188;1.156;1.156;1.281],1.1993749999999999,8,32
16,615,99.50785199928283,[1.156;1.344;1.281;1.219;1.156;1.438;1.156;1.156;1.188;1.125;1.25;1.25;1.156;1.125;1.156;1.063],1.2011874999999999,8,32
16,589,114.89875100135804,[1.031;1.25;1.25;1.219;1.219;1.281;1.25;1.031;1.219;1.094;1.094;1.125;1.156;1.063;1.188;0.938],1.1504999999999999,8,32
16,633,108.75805200004578,[1.188;1.375;1.219;1.156;1.281;1.406;1.25;1.125;1.281;1.219;1.063;1.469;1.438;1.094;1.219;1],1.2364375,8,32
16,644,107.79784600067138,[1.25;1.313;1.281;1.156;1.25;1.344;1.344;1.375;1.406;1.031;1.125;1.281;1.313;1.25;1.375;1.031],1.2578125,8,32
16,609,102.38423000144958,[1.125;1.344;1.156;1.125;1.156;1.125;1.219;1.156;1.25;1.188;1.094;1.156;1.281;1.031;1.344;1.281],1.1894375000000001,8,32
16,626,109.6279670009613,[1.188;1.313;1.313;1.188;1.031;1.188;1.063;1.188;1.313;1.031;1.25;1.406;1.344;1.125;1.281;1.344],1.2228750000000002,8,32
16,613,112.05879300117493,[1.156;1.281;1.25;1.281;1.031;1.063;1.156;1.156;1.188;1.125;1.219;1.063;1.219;1.281;1.313;1.375],1.1973125,8,32
16,582,108.96228999900818,[1.094;1.313;1.094;1.156;1.031;1.219;1.125;0.969;1.031;1.156;1.063;1.156;1.125;1.094;1.219;1.344],1.1368125000000002,8,32
16,621,106.80901099967957,[1.125;1.313;1.281;1.313;1.313;1.219;1.156;1.156;1.188;1.125;1.219;1.188;1.219;1.219;1.125;1.25],1.2130625,8,32
16,622,112.3798269996643,[1.156;1.281;1.125;1.281;1.313;1.375;1.344;1;1.188;1.344;1.188;1.188;1.094;1.25;1.094;1.219],1.2150000000000003,8,32
16,595,114.67617099952697,[1.031;1.125;1.188;1.281;1.125;1.281;1.25;1.156;1.219;1.031;1.25;1.156;1.125;1.094;1.063;1.219],1.162125,8,32
16,625,109.77980800056457,[1.156;1.281;1.125;1.313;1.313;1.219;1.281;1.156;1.344;1.281;1.344;1.156;1.313;1.125;1;1.125],1.22075,8,32
16,626,120.60802600097657,[1.125;1.25;1.313;1.125;1.188;1.281;1.25;1.031;1.344;1.156;1.344;1.281;1.281;1.281;1.125;1.188],1.2226875,8,32
16,606,147.25156599998473,[1.125;1.219;1.25;1.281;1.281;1.094;0.969;1.156;1.219;0.969;1.188;1.219;1.375;1.156;1.188;1.25],1.1836874999999998,8,32
16,615,113.03331500053406,[1.219;1.313;1.281;1.125;1.281;1.25;1.094;1.031;1.156;1.094;1.094;1.281;1.375;1.156;1.219;1.25],1.2011875,8,32
16,623,103.03710000038147,[1.25;1.188;1.406;1.375;1.281;1.25;1.094;1.313;1.188;0.844;0.938;1.219;1.344;1.281;1.219;1.281],1.2169375,8,32
16,602,124.44531900024414,[1.281;1.156;1.156;1.281;1.281;1.219;1.188;1.219;1.125;1.188;0.969;1.031;1.188;1.094;1.125;1.313],1.175875,8,32
16,638,111.4739580001831,[1.313;1.281;1.156;1.188;1.188;1.25;1.469;1.406;1.25;1.156;1.219;1.313;1.25;1.063;1.094;1.344],1.24625,8,32
16,661,122.98235400009155,[1.375;1.406;1.344;1.313;1.031;1.188;1.406;1.438;1.438;1.469;1.313;1.188;1.375;1.094;1.063;1.219],1.29125,8,32
16,655,117.09211600112916,[1.25;1.344;1.313;1.094;1.125;1.125;1.25;1.281;1.406;1.688;1.625;1.375;1.219;1;1.219;1.156],1.2793750000000002,8,32
16,677,98.83354999923706,[1.406;1.469;1.188;1.156;1.25;1.188;1.156;1.344;1.25;1.25;1.594;1.594;1.438;1.219;1.375;1.281],1.3223749999999999,8,32
16,673,102.09931999969483,[1.438;1.438;1.344;1.219;1.25;1.188;1.031;1.219;1.281;1.375;1.344;1.281;1.563;1.344;1.406;1.313],1.314625,8,32
16,661,104.21506999969482,[1.313;1.281;1.188;1.281;1.469;1.25;1;1.313;1.188;1.156;1.344;1.281;1.219;1.406;1.5;1.469],1.291125,8,32
16,655,108.37839699935913,[1.406;1.375;1;1.25;1.375;1.344;1.219;1.25;1.25;1.094;1.188;1.188;1.344;1.219;1.406;1.563],1.2794375,8,32
16,652,124.93485300064087,[1.281;1.25;1.094;1.313;1.219;1.25;1.313;1.469;1.563;1.281;1.281;1.188;1.094;1.063;1.375;1.344],1.2736250000000002,8,32
16,620,104.63309700012206,[1.125;1.25;1.094;1.219;1.344;1.25;1.031;1.344;1.375;1.313;1.25;1.188;0.969;1.156;1.188;1.281],1.2110625,8,32
16,616,103.51481800079345,[0.969;1.25;1.094;1.094;1.281;1.313;1.156;1.313;1.219;1.125;1.375;1.344;1.156;1.094;1.25;1.219],1.2032500000000002,8,32
16,646,111.35675099945068,[1.063;1.344;1.25;1.344;1.25;1.313;1.281;1.406;1.219;0.938;1.188;1.281;1.375;1.406;1.281;1.25],1.2618125,8,32
16,640,114.88539700126648,[1.063;1.25;1.156;1.438;1.281;1.281;1.25;1.219;1.188;0.906;1.094;1.25;1.406;1.406;1.375;1.438],1.2500624999999999,8,32
16,627,112.14642899894714,[1.156;1.031;1.125;1.281;1.094;1.281;1.219;1.281;1.219;1;1.375;1.188;1.281;1.344;1.469;1.25],1.224625,8,32
16,649,112.07996599960327,[1.375;1.063;1.219;1.469;1.094;1.156;1.406;1.25;1.25;1.188;1.25;1.313;1.406;1.188;1.344;1.313],1.26775,8,32
16,656,113.87627300071716,[1.406;1.156;1.156;1.281;1.281;1.25;1.188;1.125;1.313;1.25;1.313;1.375;1.469;1.281;1.344;1.313],1.2813125,8,32
16,627,126.93702899932862,[1.375;1.156;1.25;1.219;1.063;1.25;1.188;1.188;1.188;1.031;1.25;1.188;1.438;1.25;1.406;1.156],1.22475,8,32
