RESPONSES,TOTAL_TIME,ANALYSIS_TIME,FREQUENCY,TIME_DATA,FREQUENCY_DATA,RESPONSES_STORED,FROM_DATE,TO_DATE,MINIMUM_TIME,MAXIMUM_TIME,CURRENT_ESC_RUNNING,ANALYSIS_RETRIES,INIT_EXEC_TIME,FINAL_EXEC_TIME,ID,GUARANTEES
1,0.975301255,0.082311594,15,30,15,30,1658595035911,1658595005911,3,3.2,2,0,26034,431764512,1658595057620,59,4
1,0.9733642708,0.091077641,15,30,15,30,1658595050911,1658595020911,3,3.2,2,0,26049,434404615,1658595072619,60,4
1,0.9730700526,0.07917514099999999,15,30,15,30,1658595065911,1658595035911,3,3.2,2,0,26064,440257091,1658595087639,61,4
1,0.9716560564,0.088283644,15,30,15,30,1658595080911,1658595050911,3,3.2,2,0,26079,443747640,1658595102632,62,4
1,0.9672344517999999,0.083580183,15,30,15,30,1658595095911,1658595065911,3,3.2,2,0,26094,448830107,1658595117628,63,4
1,0.9639476836,0.084935498,15,30,15,30,1658595110911,1658595080911,3,3.2,2,0,26109,449322875,1658595132621,64,4
1,0.9642676064,0.086170874,15,30,15,30,1658595125911,1658595095911,3,3.2,2,0,26124,452273638,1658595147638,65,4
1,0.9569137776,0.08021776,15,30,15,30,1658595140911,1658595110911,3,3.2,2,0,26139,456610296,1658595162618,66,4
1,0.9546556519999999,0.083070523,15,30,15,30,1658595155911,1658595125911,3,3.2,2,0,26154,463376508,1658595177641,67,4
1,0.9533423462000001,0.092858855,15,30,15,30,1658595170911,1658595140911,3,3.2,2,0,26169,462249960,1658595192635,68,4
1,0.9509906642000001,0.081863196,15,30,15,30,1658595185911,1658595155911,3,3.2,2,0,26184,461659878,1658595207622,69,4
1,0.947851434,0.086476127,15,30,15,30,1658595200911,1658595170911,3,3.2,2,0,26199,465542492,1658595222636,70,4
1,0.9451766964000001,0.08216843,15,30,15,30,1658595215911,1658595185911,3,3.2,2,0,26214,468553015,1658595237617,71,4
1,0.9438525050000001,0.08656467899999999,15,30,15,30,1658595230911,1658595200911,3,3.2,2,0,26229,469447050,1658595252640,72,4
1,0.9421967207999999,0.09048233,15,30,15,30,1658595245911,1658595215911,3,3.2,2,0,26244,470297587,1658595267635,73,4
1,0.9433339166,0.08301681600000001,15,30,15,30,1658595260911,1658595230911,3,3.2,2,0,26259,472639945,1658595282639,74,4
1,0.9408805386000001,0.08406052800000001,15,30,15,30,1658595275911,1658595245911,3,3.2,2,0,26274,473675904,1658595297632,75,4
1,0.9446366317999999,0.08801113499999999,15,30,15,30,1658595290911,1658595260911,3,3.2,2,0,26289,475033640,1658595312642,76,4
1,0.9409119366,0.10258269,15,30,15,30,1658595305911,1658595275911,3,3.2,2,0,26304,477507952,1658595327629,77,4
1,0.9382334863999999,0.08386521100000001,15,30,15,30,1658595320911,1658595290911,3,3.2,2,0,26319,482640536,1658595342634,78,4
