TIMESTAMP,ESC1_Time,ESC2_Time,ESC3_Time,ESC4_Time,ESC1_Time_A,ESC2_Time_A,ESC3_Time_A,ESC4_Time_A,ESC1_Window,ESC2_Window,ESC3_Window,ESC4_Window
1662924882060,,2.219,,,,0.11235054,,,,90,,,
1662924912061,,2.215,,,,0.11465350599999999,,,,90,,,
1662924942063,,2.225,,,,0.115067873,,,,90,,,
1662924972063,,2.217,,,,0.114252212,,,,90,,,
1662925002061,,2.222,,,,0.11343904499999999,,,,90,,,
1662925032061,,2.222,,,,0.11664451599999999,,,,90,,,
1662925062065,,2.227,,,,0.114781276,,,,90,,,
1662925092063,,2.228,,,,0.113817705,,,,90,,,
1662925122064,,2.216,,,,0.11386455599999999,,,,90,,,
1662925152065,,2.216,,,,0.11667567200000001,,,,90,,,
1662925182066,,2.212,,,,0.11482965299999999,,,,90,,,
1662925212067,,2.222,,,,0.118643879,,,,90,,,
1662925242069,,2.226,,,,0.12038206800000001,,,,90,,,
1662925272067,,2.221,,,,0.11427090200000001,,,,90,,,
1662925302073,,2.225,,,,0.119628444,,,,90,,,
1662925332068,,2.222,,,,0.120436487,,,,90,,,
1662925362069,,2.216,,,,0.116011346,,,,90,,,
1662925392071,,2.221,,,,0.117790678,,,,90,,,
1662925422073,,2.221,,,,0.11061813200000001,,,,90,,,
1662925452069,,2.213,,,,0.11487992,,,,90,,,
1662925482068,,2.22,,,,0.112979027,,,,90,,,
1662923676722,,,2.108,,,,0.0341186,,,,90,,
1662923706726,,,2.149,,,,0.061703027,,,,90,,
1662923736729,,,2.186,,,,0.08925535100000001,,,,90,,
1662923766736,,,2.227,,,,0.11960447,,,,90,,
1662923796742,,,2.22,,,,0.11353985400000001,,,,90,,
1662923826742,,,2.216,,,,0.112396053,,,,90,,
1662923856742,,,2.215,,,,0.112015913,,,,90,,
1662923886747,,,2.22,,,,0.117172102,,,,90,,
1662923916751,,,2.218,,,,0.111652421,,,,90,,
1662923946752,,,2.227,,,,0.123060613,,,,90,,
1662923976756,,,1.648,,,,0.11148549199999999,,,,90,,
1662924006761,,,2.219,,,,0.11569841,,,,90,,
1662924036766,,,2.217,,,,0.11244253500000001,,,,90,,
1662924066764,,,2.221,,,,0.114360611,,,,90,,
1662924096765,,,2.222,,,,0.111961447,,,,90,,
1662924126767,,,2.215,,,,0.113501636,,,,90,,
1662924156769,,,2.214,,,,0.11138714899999999,,,,90,,
1662924186771,,,2.214,,,,0.111713873,,,,90,,
1662924216774,,,2.214,,,,0.113863557,,,,90,,
1662924246775,,,2.22,,,,0.111581359,,,,90,,
1662924276778,,,2.204,,,,0.1087951,,,,90,,
1662924306779,,,2.213,,,,0.11496157,,,,90,,
1662924336782,,,2.216,,,,0.11133984100000001,,,,90,,
1662924366784,,,2.217,,,,0.110919713,,,,90,,
1662924396787,,,2.215,,,,0.111197515,,,,90,,
1662924426791,,,2.225,,,,0.11442147300000001,,,,90,,
1662924456792,,,2.214,,,,0.110144275,,,,90,,
1662924486796,,,2.213,,,,0.110106713,,,,90,,
1662924516797,,,2.212,,,,0.11223687099999999,,,,90,,
1662924546800,,,2.222,,,,0.113258116,,,,90,,
1662924576802,,,2.218,,,,0.11219230399999999,,,,90,,
1662924606805,,,2.223,,,,0.112996043,,,,90,,
1662924636807,,,2.222,,,,0.11320298599999999,,,,90,,
1662924666809,,,2.218,,,,0.113021039,,,,90,,
1662924696809,,,2.211,,,,0.111348521,,,,90,,
1662924726814,,,2.241,,,,0.12743448200000002,,,,90,,
1662924756813,,,2.217,,,,0.11327222299999999,,,,90,,
1662924786816,,,2.214,,,,0.111938541,,,,90,,
1662924816818,,,2.21,,,,0.110748617,,,,90,,
1662924846819,,,2.218,,,,0.111203961,,,,90,,
1662924876820,,,2.219,,,,0.110234021,,,,90,,
1662924906825,,,2.223,,,,0.112105847,,,,90,,
1662924936830,,,2.213,,,,0.11206901600000001,,,,90,,
1662924966834,,,2.22,,,,0.11268363499999999,,,,90,,
1662924996842,,,2.227,,,,0.11475949,,,,90,,
1662925026840,,,2.218,,,,0.112438317,,,,90,,
1662925056849,,,2.223,,,,0.113965879,,,,90,,
1662925086847,,,2.221,,,,0.11244431,,,,90,,
1662925116850,,,2.221,,,,0.110773765,,,,90,,
1662925146854,,,2.214,,,,0.1113287,,,,90,,
1662925176860,,,2.227,,,,0.124020754,,,,90,,
1662924031950,,,,0.122,,,,0.041307677,,,,90,
1662924061953,,,,2.157,,,,0.077653982,,,,90,
1662924091949,,,,2.197,,,,0.103043638,,,,90,
1662924121957,,,,2.255,,,,0.144397341,,,,90,
1662924151950,,,,2.244,,,,0.137483737,,,,90,
1662924181954,,,,2.246,,,,0.138974101,,,,90,
1662924211951,,,,2.243,,,,0.136821482,,,,90,
1662924241951,,,,2.245,,,,0.141234935,,,,90,
1662924271954,,,,2.245,,,,0.136296472,,,,90,
1662924301951,,,,2.239,,,,0.14006718799999998,,,,90,
1662924331951,,,,2.237,,,,0.131570472,,,,90,
1662924361953,,,,2.235,,,,0.135106798,,,,90,
1662924391952,,,,2.241,,,,0.13942796300000002,,,,90,
1662924421953,,,,2.247,,,,0.135902633,,,,90,
1662924451953,,,,2.242,,,,0.137522268,,,,90,
1662924481953,,,,2.243,,,,0.135563898,,,,90,
1662924511954,,,,2.24,,,,0.135750352,,,,90,
1662924541956,,,,2.234,,,,0.13306216,,,,90,
1662924571953,,,,2.239,,,,0.132450234,,,,90,
1662924601953,,,,2.244,,,,0.134166006,,,,90,
1662924631954,,,,2.248,,,,0.140733089,,,,90,
1662924661954,,,,2.231,,,,0.13422034700000002,,,,90,
1662924691953,,,,2.24,,,,0.142214392,,,,90,
1662924721954,,,,2.241,,,,0.13743006,,,,90,
1662924751954,,,,2.238,,,,0.13780791,,,,90,
1662924781953,,,,2.236,,,,0.136022164,,,,90,
1662924811955,,,,2.241,,,,0.14355715900000002,,,,90,
1662924841954,,,,2.236,,,,0.136570247,,,,90,
1662924871957,,,,2.239,,,,0.134041818,,,,90,
