NUMBER_SENSORS,NUMBER_DETECTIONS,TOTAL_TIME,CARS_PER_SECOND_BY_SENSOR,CARS_PER_SECOND_TOTAL,FREQUENCY,TIME_DATA
16,782,1379.8817409973144,[1.489;1.551;1.427;1.52;1.427;1.458;1.334;1.303;1.365;1.458;1.551;1.458;1.83;1.799;1.675;1.613],1.516125,8,32
16,777,1310.7540859985352,[1.491;1.336;1.429;1.491;1.553;1.491;1.367;1.491;1.336;1.367;1.429;1.553;1.646;1.739;1.771;1.646],1.5085000000000002,8,32
16,768,1583.7124629974364,[1.551;1.458;1.365;1.334;1.458;1.458;1.582;1.396;1.427;1.365;1.272;1.458;1.551;1.737;1.706;1.706],1.4889999999999999,8,32
16,744,1337.4395009918212,[1.45;1.45;1.511;1.357;1.419;1.265;1.45;1.511;1.419;1.295;1.326;1.295;1.388;1.573;1.511;1.727],1.4341874999999997,8,32
16,732,1765.3463869934083,[1.393;1.517;1.455;1.517;1.424;1.3;1.331;1.393;1.455;1.455;1.455;1.362;1.362;1.238;1.424;1.579],1.4162500000000002,8,32
16,745,1620.5849360046386,[1.442;1.562;1.412;1.532;1.532;1.412;1.472;1.322;1.262;1.382;1.412;1.292;1.442;1.292;1.232;1.382],1.3988750000000003,8,32
16,743,1737.3149690093994,[1.441;1.472;1.533;1.533;1.502;1.441;1.472;1.533;1.502;1.41;1.318;1.41;1.318;1.318;1.257;1.318],1.4236250000000004,8,32
16,753,1753.813858001709,[1.47;1.44;1.41;1.53;1.47;1.53;1.38;1.41;1.41;1.47;1.53;1.47;1.26;1.32;1.29;1.2],1.411875,8,32
16,743,1986.6591239929198,[1.524;1.462;1.431;1.399;1.493;1.431;1.555;1.493;1.399;1.462;1.399;1.462;1.524;1.493;1.244;1.337],1.44425,8,32
16,769,2006.9464039916993,[1.456;1.395;1.395;1.365;1.395;1.486;1.425;1.516;1.638;1.547;1.334;1.456;1.395;1.486;1.607;1.425],1.4575625,8,32
16,733,2077.9325690002443,[1.418;1.418;1.328;1.328;1.298;1.358;1.328;1.358;1.358;1.358;1.569;1.388;1.388;1.298;1.388;1.539],1.3824999999999998,8,32
