NUMBER_SENSORS,NUMBER_DETECTIONS,TOTAL_TIME,CARS_PER_SECOND_BY_SENSOR,CARS_PER_SECOND_TOTAL,FREQUENCY,TIME_DATA
16,310,2264.22446900177,[0.714;0.838;0.838;0.9;0.745;0.807;0.776;0.745;0.528;0.465;0.496;0.434;0.341;0.403;0.248;0.341],0.6011874999999999,8,32
16,342,2366.725557998657,[0.673;0.796;0.826;0.826;0.888;0.888;0.826;0.796;0.704;0.643;0.52;0.49;0.459;0.367;0.367;0.398],0.6541874999999999,8,32
16,400,2850.4993200035096,[0.516;0.637;0.759;0.941;0.819;0.88;0.971;0.971;0.88;0.88;0.819;0.819;0.698;0.576;0.546;0.425],0.7585625,8,32
16,392,2480.2478160018923,[0.454;0.545;0.575;0.726;0.847;0.787;0.726;0.878;0.938;0.968;0.878;0.847;0.787;0.726;0.666;0.514],0.7413749999999999,8,32
16,343,2401.6132420005797,[0.214;0.398;0.551;0.521;0.613;0.674;0.735;0.704;0.827;0.766;0.888;0.796;0.766;0.766;0.674;0.613],0.6566249999999999,8,32
16,335,2960.7283330001833,[0.061;0.212;0.273;0.485;0.546;0.637;0.637;0.728;0.667;0.728;0.819;0.91;0.879;0.879;0.849;0.849],0.6349375,8,32
16,285,2870.8752760009766,[0;0.061;0.152;0.243;0.425;0.547;0.607;0.638;0.577;0.607;0.698;0.759;0.698;0.911;0.881;0.85],0.540875,8,32
16,228,2797.2329210014345,[0;0;0.03;0.091;0.183;0.366;0.488;0.64;0.518;0.457;0.579;0.64;0.64;0.701;0.731;0.884],0.43424999999999997,8,32
16,186,2949.842075000763,[0;0;0;0.03;0.091;0.151;0.303;0.454;0.575;0.545;0.424;0.454;0.575;0.666;0.636;0.726],0.35187500000000005,8,32
16,147,2825.255564002991,[0;0;0;0;0.031;0.092;0.123;0.308;0.462;0.524;0.462;0.493;0.401;0.462;0.585;0.585],0.28300000000000003,8,32
16,124,3144.8641370010378,[0;0;0;0;0;0.031;0.061;0.154;0.307;0.492;0.492;0.522;0.43;0.43;0.399;0.492],0.23812500000000003,8,32
16,97,3287.936525997162,[0;0;0;0;0;0;0.03;0.061;0.152;0.243;0.456;0.487;0.426;0.426;0.365;0.304],0.18437499999999998,8,32
16,79,3031.8607719993593,[0;0;0;0;0;0;0.031;0.031;0.062;0.093;0.248;0.434;0.434;0.434;0.341;0.341],0.15306250000000002,8,32
1,2,70.85145000076294,[0.062],0.062,8,32
1,7,10.448999000549316,[0.218],0.218,8,32
1,8,8.764493999481202,[0.249],0.249,8,32
1,8,19.087770000457763,[0.249],0.249,8,32
1,11,11.743164001464844,[0.343],0.343,8,32
1,9,13.135958000183106,[0.28],0.28,8,32
1,10,12.080431999206542,[0.311],0.311,8,32
1,14,14.591678001403809,[0.436],0.436,8,32
1,14,11.917327003479004,[0.436],0.436,8,32
1,18,14.713389999389648,[0.56],0.56,8,32
1,20,16.170418003082276,[0.623],0.623,8,32
1,24,20.8716189994812,[0.747],0.747,8,32
1,23,18.506003002166747,[0.716],0.716,8,32
1,24,14.361414001464844,[0.748],0.748,8,32
1,21,12.693089000701905,[0.653],0.653,8,32
1,17,15.610868000030518,[0.529],0.529,8,32
1,18,20.83852600097656,[0.56],0.56,8,32
1,14,17.9327320022583,[0.436],0.436,8,32
1,15,17.86406600189209,[0.467],0.467,8,32
1,13,23.279519996643067,[0.405],0.405,8,32
1,13,16.295499000549317,[0.405],0.405,8,32
1,13,16.318572998046875,[0.405],0.405,8,32
1,17,21.108985000610353,[0.53],0.53,8,32
1,25,20.202009002685546,[0.778],0.778,8,32
1,28,16.773107997894286,[0.872],0.872,8,32
1,29,18.149040996551513,[0.903],0.903,8,32
1,29,23.351694999694825,[0.903],0.903,8,32
1,24,23.21644400024414,[0.747],0.747,8,32
1,20,21.883460998535156,[0.623],0.623,8,32
1,16,25.12834299850464,[0.498],0.498,8,32
1,11,18.9463689994812,[0.342],0.342,8,32
1,13,21.75386600112915,[0.405],0.405,8,32
2,4,51.77358600234985,[0.062;0.062],0.062,8,32
2,14,18.466147998809813,[0.218;0.218],0.218,8,32
2,17,30.058166999816894,[0.28;0.249],0.2645,8,32
2,24,37.05676499938965,[0.467;0.28],0.37350000000000005,8,32
2,27,34.80354299926758,[0.498;0.343],0.4205,8,32
2,28,36.31653499984741,[0.592;0.28],0.436,8,32
2,32,30.279467002868653,[0.685;0.311],0.498,8,32
2,37,47.2750119972229,[0.716;0.436],0.576,8,32
2,41,40.672486000061035,[0.841;0.436],0.6385,8,32
2,40,41.631464000701904,[0.685;0.561],0.623,8,32
2,43,45.870166999816895,[0.716;0.623],0.6695,8,32
2,48,55.19828299713135,[0.716;0.778],0.747,8,32
2,40,53.43719100189209,[0.498;0.747],0.6225,8,32
2,39,48.14250499725342,[0.467;0.747],0.607,8,32
2,34,34.82121900177002,[0.404;0.653],0.5285,8,32
2,27,58.532193000793455,[0.311;0.529],0.42000000000000004,8,32
2,32,51.49939799880981,[0.436;0.56],0.498,8,32
2,31,47.356513000488285,[0.529;0.436],0.48250000000000004,8,32
2,31,50.985111999511716,[0.529;0.436],0.48250000000000004,8,32
2,39,54.246248001098635,[0.872;0.342],0.607,8,32
2,40,62.849589000701904,[0.841;0.405],0.623,8,32
2,43,35.68672699737549,[0.934;0.405],0.6695,8,32
2,47,52.408546001434324,[0.934;0.529],0.7315,8,32
2,49,60.568339000701904,[0.81;0.716],0.763,8,32
2,50,50.87470899963379,[0.685;0.872],0.7785,8,32
2,50,62.33637799835205,[0.654;0.903],0.7785,8,32
2,51,67.20186500167847,[0.654;0.934],0.794,8,32
2,39,59.970513999938966,[0.467;0.747],0.607,8,32
2,30,49.055412998199465,[0.311;0.623],0.46699999999999997,8,32
2,21,54.93131700134278,[0.156;0.498],0.327,8,32
2,13,55.4815060005188,[0.062;0.342],0.202,8,32
2,14,59.86228700256348,[0.031;0.405],0.21800000000000003,8,32
4,7,69.31226599884033,[0;0.093;0.062;0.062],0.05425,8,32
4,20,72.41052500152588,[0.124;0.218;0.062;0.218],0.1555,8,32
4,38,50.86894300079346,[0.403;0.279;0.248;0.248],0.2945,8,32
4,57,63.73462400054932,[0.684;0.467;0.342;0.28],0.44325000000000003,8,32
4,62,70.57655699920655,[0.778;0.498;0.311;0.342],0.48225,8,32
4,75,77.70102199935913,[0.934;0.623;0.498;0.28],0.58375,8,32
4,76,78.11604399871827,[0.809;0.778;0.467;0.311],0.59125,8,32
4,80,73.65736400222778,[0.685;0.748;0.623;0.436],0.623,8,32
4,85,91.56191299819946,[0.685;0.81;0.716;0.436],0.6617500000000001,8,32
4,78,88.12843299865723,[0.529;0.654;0.685;0.56],0.607,8,32
4,82,95.76895600128174,[0.527;0.713;0.682;0.62],0.6355000000000001,8,32
4,87,107.99800199890137,[0.529;0.716;0.685;0.779],0.67725,8,32
4,75,124.43501200103759,[0.436;0.498;0.685;0.716],0.58375,8,32
4,75,113.42215600204467,[0.436;0.467;0.685;0.747],0.58375,8,32
4,67,125.32427700042724,[0.496;0.403;0.527;0.651],0.51925,8,32
4,60,133.20915200042725,[0.62;0.31;0.465;0.465],0.465,8,32
4,70,149.47308900070192,[0.716;0.467;0.436;0.56],0.5447500000000001,8,32
4,66,142.1180839996338,[0.744;0.527;0.341;0.434],0.5115,8,32
4,72,155.646,[0.872;0.56;0.374;0.436],0.5605,8,32
4,88,156.96727700042726,[0.996;0.903;0.498;0.342],0.6847500000000001,8,32
4,90,202.26293700027466,[0.901;0.901;0.559;0.435],0.6990000000000001,8,32
4,96,163.78778400039673,[0.903;0.934;0.747;0.405],0.74725,8,32
4,98,143.81589000320434,[0.747;0.902;0.871;0.529],0.76225,8,32
4,100,177.95977000045775,[0.591;0.809;0.934;0.778],0.778,8,32
4,98,184.15552499771118,[0.499;0.748;0.935;0.872],0.7635,8,32
4,81,185.6733579978943,[0.249;0.654;0.779;0.841],0.6307499999999999,8,32
4,75,196.86397499847413,[0.093;0.65;0.681;0.898],0.5805,8,32
4,56,197.0345060005188,[0.031;0.467;0.498;0.747],0.43574999999999997,8,32
4,47,201.31231100082397,[0;0.311;0.529;0.622],0.36550000000000005,8,32
4,36,254.5120069999695,[0;0.156;0.498;0.467],0.28025,8,32
4,26,227.5010609970093,[0;0.062;0.435;0.311],0.202,8,32
4,27,208.85624300003053,[0;0.031;0.432;0.37],0.20825,8,32
8,19,119.34851899719239,[0.093;0;0.093;0.062;0.062;0.062;0.156;0.062],0.07375000000000001,8,32
8,50,137.37433099746704,[0.372;0.186;0.124;0.217;0.155;0.093;0.155;0.248],0.19375,8,32
8,82,190.57217599868775,[0.622;0.404;0.218;0.28;0.28;0.28;0.218;0.249],0.318875,8,32
8,121,180.72386500167846,[0.839;0.684;0.466;0.466;0.311;0.373;0.342;0.28],0.470125,8,32
8,141,230.61157999801637,[0.996;0.809;0.623;0.529;0.467;0.311;0.311;0.342],0.5485,8,32
8,157,281.04977700042724,[0.805;0.96;0.774;0.65;0.526;0.526;0.341;0.279],0.607625,8,32
8,155,259.86549499893187,[0.654;0.778;0.778;0.716;0.654;0.467;0.467;0.311],0.6031249999999999,8,32
8,175,256.86895400238035,[0.747;0.685;0.84;0.747;0.809;0.622;0.56;0.436],0.68075,8,32
8,170,304.6999169998169,[0.56;0.747;0.685;0.809;0.716;0.716;0.56;0.498],0.6613750000000002,8,32
8,174,346.1877960014343,[0.59;0.528;0.776;0.683;0.807;0.714;0.745;0.559],0.67525,8,32
8,168,337.19378899765013,[0.405;0.529;0.685;0.716;0.778;0.685;0.81;0.623],0.6538750000000001,8,32
8,165,326.9410589981079,[0.466;0.528;0.528;0.714;0.652;0.683;0.714;0.838],0.640375,8,32
8,151,373.0447760009766,[0.498;0.373;0.498;0.498;0.684;0.684;0.746;0.715],0.5870000000000001,8,32
8,150,414.8444400024414,[0.621;0.497;0.373;0.497;0.559;0.683;0.652;0.776],0.58225,8,32
8,133,450.2342260017395,[0.684;0.498;0.28;0.404;0.404;0.56;0.653;0.653],0.517,8,32
8,134,444.42193799972534,[0.653;0.622;0.497;0.311;0.466;0.497;0.559;0.559],0.5205,8,32
8,139,460.13281399917605,[0.809;0.684;0.591;0.435;0.342;0.404;0.498;0.56],0.540375,8,32
8,150,492.33058700180055,[0.933;0.747;0.715;0.591;0.435;0.342;0.435;0.467],0.5831249999999999,8,32
8,158,533.7679059982299,[0.965;0.871;0.871;0.56;0.529;0.373;0.311;0.436],0.6144999999999999,8,32
8,182,552.3250200004578,[0.931;0.993;0.931;0.9;0.559;0.497;0.435;0.404],0.7062499999999999,8,32
8,188,1077.5434179992676,[0.84;0.84;0.996;0.84;0.84;0.56;0.529;0.405],0.7312500000000001,8,32
8,199,574.3424260025024,[0.652;0.932;0.901;0.994;0.901;0.777;0.59;0.435],0.7727499999999999,8,32
8,202,907.5171300010682,[0.56;0.747;0.809;0.934;0.996;0.872;0.809;0.56],0.7858750000000001,8,32
8,199,599.701122997284,[0.401;0.586;0.832;0.801;0.986;0.925;0.832;0.771],0.7667499999999999,8,32
8,184,795.1414449996948,[0.217;0.497;0.652;0.777;0.839;0.932;0.932;0.87],0.7145,8,32
8,156,641.014016002655,[0.062;0.279;0.559;0.652;0.621;0.776;0.931;0.963],0.605375,8,32
8,129,961.0368190002441,[0;0.093;0.373;0.653;0.56;0.684;0.715;0.933],0.501375,8,32
8,104,704.7032460021973,[0;0.031;0.155;0.466;0.621;0.497;0.714;0.745],0.403625,8,32
8,84,994.0903790016174,[0;0;0.093;0.311;0.56;0.529;0.498;0.623],0.32675,8,32
8,68,1066.5074180030822,[0;0;0.031;0.155;0.497;0.497;0.435;0.497],0.264,8,32
8,54,974.1309780006409,[0;0;0.031;0.062;0.311;0.498;0.436;0.342],0.21000000000000002,8,32
8,46,700.157625,[0;0;0;0.031;0.124;0.435;0.435;0.404],0.17862499999999998,8,32
16,40,263.881516002655,[0.217;0.093;0.093;0;0.031;0.093;0.124;0.062;0.062;0.031;0.031;0.031;0.093;0.124;0.093;0.062],0.07750000000000001,8,32
16,111,550.7778479995727,[0.461;0.369;0.338;0.184;0.092;0.123;0.215;0.215;0.246;0.154;0.184;0.061;0.154;0.154;0.215;0.246],0.2131875,8,32
16,178,759.4482890014649,[0.68;0.618;0.587;0.433;0.309;0.309;0.278;0.278;0.278;0.278;0.278;0.247;0.216;0.216;0.247;0.247],0.34368750000000003,8,32
16,250,960.5185439987183,[0.934;0.747;0.747;0.654;0.529;0.467;0.498;0.467;0.405;0.28;0.342;0.342;0.405;0.342;0.342;0.28],0.4863124999999999,8,32
16,295,1131.4142240028382,[0.768;0.983;0.89;0.829;0.706;0.614;0.645;0.522;0.461;0.491;0.399;0.338;0.338;0.338;0.399;0.338],0.5661875,8,32
16,308,1252.778777999878,[0.705;0.736;0.797;0.95;0.828;0.766;0.644;0.644;0.583;0.491;0.429;0.521;0.429;0.337;0.307;0.276],0.5901875000000001,8,32
16,322,1199.1490040016174,[0.682;0.651;0.682;0.775;0.837;0.775;0.837;0.713;0.651;0.62;0.589;0.465;0.496;0.465;0.434;0.31],0.623875,8,32
16,334,1185.462969997406,[0.622;0.809;0.685;0.653;0.716;0.809;0.778;0.747;0.716;0.716;0.685;0.622;0.498;0.529;0.373;0.436],0.649625,8,32
16,342,1495.851722000122,[0.591;0.56;0.685;0.747;0.747;0.685;0.653;0.84;0.747;0.716;0.716;0.716;0.653;0.529;0.56;0.498],0.6651875,8,32
16,346,1631.2371159973145,[0.556;0.618;0.556;0.556;0.742;0.773;0.773;0.649;0.742;0.742;0.711;0.711;0.711;0.711;0.587;0.556],0.6683749999999999,8,32
16,343,1776.6724650001527,[0.582;0.521;0.551;0.551;0.521;0.704;0.704;0.704;0.735;0.704;0.643;0.735;0.704;0.735;0.704;0.704],0.656375,8,32
16,324,1825.9246689987183,[0.495;0.464;0.402;0.526;0.557;0.495;0.65;0.712;0.743;0.712;0.743;0.681;0.65;0.681;0.743;0.774],0.6267500000000001,8,32
16,309,1997.779069999695,[0.548;0.487;0.456;0.426;0.426;0.487;0.517;0.487;0.609;0.669;0.73;0.73;0.639;0.761;0.7;0.73],0.5876250000000001,8,32
16,299,2032.8834049987793,[0.67;0.64;0.518;0.457;0.335;0.365;0.396;0.487;0.487;0.64;0.64;0.67;0.7;0.64;0.7;0.761],0.5691249999999999,8,32
16,288,2276.203964000702,[0.611;0.703;0.611;0.52;0.55;0.336;0.336;0.397;0.459;0.489;0.581;0.611;0.611;0.703;0.611;0.673],0.550125,8,32
16,285,2304.7562039985655,[0.754;0.663;0.723;0.633;0.603;0.482;0.392;0.301;0.332;0.482;0.362;0.512;0.573;0.603;0.633;0.543],0.5369375000000001,8,32
16,281,2570.150930999756,[0.758;0.788;0.697;0.697;0.667;0.576;0.545;0.424;0.364;0.333;0.333;0.394;0.424;0.485;0.485;0.545],0.5321875000000001,8,32
16,301,2645.4066830024717,[0.885;0.855;0.855;0.733;0.855;0.672;0.58;0.519;0.488;0.397;0.366;0.336;0.336;0.458;0.427;0.427],0.5743125,8,32
16,315,2326.2946739997865,[0.873;0.933;0.903;0.782;0.752;0.812;0.722;0.511;0.511;0.481;0.391;0.361;0.391;0.271;0.361;0.421],0.5922500000000002,8,32
16,354,3001.2182189979553,[0.869;0.869;0.9;0.962;0.9;0.931;0.869;0.9;0.652;0.528;0.528;0.497;0.403;0.434;0.403;0.341],0.686625,8,32
16,355,2812.2297840003966,[0.705;0.827;0.827;0.797;0.889;0.95;0.889;0.797;0.797;0.705;0.552;0.49;0.521;0.368;0.368;0.398],0.68,8,32
16,343,2770.3048549995424,[0.497;0.684;0.684;0.87;0.715;0.839;0.932;0.87;0.715;0.777;0.653;0.653;0.466;0.497;0.435;0.373],0.66625,8,32
16,355,2871.610831001282,[0.456;0.547;0.547;0.699;0.76;0.73;0.669;0.821;0.912;0.791;0.791;0.791;0.699;0.608;0.517;0.456],0.674625,8,32
16,353,3162.4063629989623,[0.211;0.452;0.542;0.512;0.603;0.663;0.723;0.693;0.813;0.904;0.874;0.783;0.753;0.783;0.663;0.663],0.6646875,8,32
16,341,3349.4446509971617,[0.06;0.212;0.272;0.484;0.544;0.635;0.695;0.725;0.665;0.816;0.816;0.876;0.907;0.876;0.846;0.876],0.6440625,8,32
16,255,3038.9606599998474,[0;0.061;0.152;0.243;0.395;0.517;0.578;0.456;0.487;0.608;0.669;0.639;0.669;0.852;0.669;0.761],0.48475000000000007,8,32
16,202,3100.258646999359,[0;0;0.031;0.092;0.184;0.367;0.459;0.551;0.398;0.398;0.551;0.581;0.551;0.581;0.673;0.765],0.38637499999999997,8,32
16,161,3190.5974909973143,[0;0;0;0.03;0.091;0.152;0.334;0.425;0.486;0.364;0.334;0.455;0.546;0.516;0.546;0.607],0.30537500000000006,8,32
16,132,3349.366232002258,[0;0;0;0;0.031;0.092;0.153;0.307;0.429;0.399;0.429;0.368;0.368;0.46;0.491;0.521],0.253,8,32
16,97,3154.3231870002746,[0;0;0;0;0;0.03;0.06;0.12;0.301;0.421;0.331;0.301;0.271;0.331;0.331;0.421],0.18237499999999998,8,32
