NUMBER_SENSORS,NUMBER_DETECTIONS,TOTAL_TIME,CARS_PER_SECOND_BY_SENSOR,CARS_PER_SECOND_TOTAL,FREQUENCY,TIME_DATA
8,322,385.33905100250246,[1.438;1.406;1.281;1.031;1.25;1.188;1.156;1.313],1.257875,8,32
8,307,52.35683499908447,[1.156;1.469;1.25;1.188;1.031;1.031;1.188;1.281],1.19925,8,32
8,323,49.16720600128174,[1.25;1.406;1.406;1.375;1.25;1;1.156;1.25],1.261625,8,32
8,321,54.936500999450686,[1.313;1.313;1.406;1.531;1.188;1.094;0.969;1.219],1.254125,8,32
8,312,49.045805999755856,[1.25;1.25;1.219;1.531;1.469;1.063;0.969;1],1.218875,8,32
8,331,41.62934700012207,[1.406;1.125;1.25;1.313;1.531;1.469;1.063;1.188],1.293125,8,32
8,328,45.32470400238037,[1.5;1.156;1.031;1.219;1.219;1.656;1.188;1.281],1.28125,8,32
8,303,48.545903999328615,[1.313;1.125;1.063;0.969;1.219;1.281;1.281;1.219],1.1837499999999999,8,32
8,326,48.75514900207519,[1.344;1.094;1.281;1.188;0.969;1.344;1.375;1.594],1.273625,8,32
8,326,46.17154999542236,[1.375;1.031;1.313;1.5;1.125;1.219;1.219;1.406],1.2735,8,32
8,303,56.25746299743653,[1.188;1.094;1.219;1.469;1.188;1.125;1;1.188],1.1838750000000002,8,32
8,336,58.157193000793455,[1.313;1.156;1.5;1.281;1.5;1.281;1.188;1.281],1.3125000000000002,8,32
8,323,51.46659000396728,[1.281;1.125;1.313;1.219;1.375;1.531;1.125;1.125],1.26175,8,32
8,307,52.36013000488281,[1.125;1.313;1.25;1.094;1.219;1.281;1.219;1.094],1.1993749999999999,8,32
8,341,47.863311004638675,[1.188;1.219;1.313;1.25;1.469;1.313;1.438;1.469],1.3323749999999999,8,32
8,333,52.866741996765136,[1.25;1.125;1.219;1.344;1.438;1.344;1.313;1.375],1.3010000000000002,8,32
8,323,47.98114400482178,[1.094;1.188;1.125;1.406;1.438;1.281;1.219;1.344],1.2618749999999999,8,32
